text,label
别来到打一耙了，我说我父母生我，我生我女儿是因为爱。是你们这个战友一直在说，女人生孩子就是为了迎合男权呀，根本不是因为自己喜欢孩子爱孩子，就算嘴上说爱，也都是被自我洗脑，是阿Q,1
女权需要你赞成？你谁啊？我们管你结不结婚，来这里叫嚣干什么？我们主张不婚，拿刀逼着渴婚女渴婚男不准结婚了吗？爱结结，结了后女奴别拖单女后腿，我就谢天谢地了,1
极端女权根本就不结婚不care男人好吧，意淫啥彩礼呢,1
男权：我们xq孩子，强奸，砍人，埋母，但我们是中国好男孩一定会保护好中国女孩的。你们女拳只是说但就是极端，我们的饼即使是画出来的，只要有人信就是真的,1
这几天让我有种错觉，反婚单女已经权力大到可以左右婚女了。可在现实中，哪个单女不是夹着尾巴，有跑去当面对婚女说你不要结婚的吗，她们结婚我还得给红包呢。倒是她们成天跑我在叫我结婚呢。,1
"美国女权感觉早就湮灭了，看看他们越来越分散，几乎是烂七八糟的东西顶着女权主义者的招牌在干别的事情，女性权益没有得到任何提升，美国那么多洲都有童婚、禁止堕胎、各种秘之男权宗教崛起造成更多影响，美国女权早就死了,是的，弗其实有很多前科，他根本不是英雄，他是个罪犯。但是罪犯也不该受到这样被跪杀的惩罚，对白男的不满借由着这股不公的力量喷薄而出，但是美国女根本不清楚，就算你争取来黑人的权利，美国女性也根本受不到一点好处，等黑人比女性地位高了..彩色男人联合榨压女人",1
请你回答一个现实问题，如果未来的你 结婚了 你和你老婆在同一时间段的上升期 她怀孕了（如果要生的话，必须一方辞职在家带娃，因为没老人带也不够预算请保姆） 现在 请问你打算怎么和你老婆商量 你的坚决方案是什么？（价值论你也会算，换位思考你也会，性别反转感觉舒不舒服你也会）,1
终于在世界的某些地方要实现我从小就做的一个梦。女性在这个世界被男性欺压太久太久，连这个世界的战争权都掌握在男性手里。女性就像被男性圈养的家禽，只要把你保护好，你就好好听话生育，照顾家庭，让男性泄欲就好。世界变了真好，女性醒了。,1
公主真的是被pua了吧！先被家长pua，再被丈夫pua，再被生孩子产生的激素pua,1
男人四十多岁都是个孩子，女的就不一样了，几岁的小女孩都不排除想红的可能性呢,1
我也，也一样花钱。女粉丝“追”男“追”女都花钱用心，如果说女粉丝会更多地钟情于男明星，那女明星的男粉丝哪去了，谁才真厌女啊,1
我和你的见解是一模一样的，除非是明显反婚的已婚者，否则我都不把她们归为女权伙伴。不管她们天天说多少生育危害，说多少谨慎婚育，说多少女人不能当家庭主妇要拼职场，但目的都是为了找个好男人嫁了而已。哪怕，男的之中可能真的有这样的男性，但数量1%都没有，还不如大家一起反婚。,1
"我觉得反父权是反男权的核心，而父权就是仅通过男权婚姻交易达成的。因为男性无法生育。没父权就没重男轻女了，也就没职场歧视、生育歧视等等了，这是问题的根源。只要回归母系一切迎刃而解。维婚派根本没精力帮助女权，光是解决婚育问题她们就忙死了。,我觉得温和派其实就是维婚派，是觉得只要对方足够好就可以结婚，谨慎婚育，所以其实对男权婚姻有利的观念她们还是会支持，这和女权我觉得是相反的。而极端派就是反男权婚姻制度，甚至回归母系。,我觉得你理解错我的话了，温和 与 极端 并不对立，但男权的挑拨下，部分温和派开始跟风黑极端派了，而我要骂的是这部分随风摆的。而不是所有温和的。,只要骂了一句极端女权的那种“温和女权”我都让她去死的，我不支持。",1
"局限性比她低的女权博主一大把,不婚不育宣传独立的这么多,为什么她会被大家捧到一个这么高的位置呢, 难道就因为她是婚女能觉醒不容易，所以起点就比不婚女要高了是吗。用到贡献这个词真是了不起，也不知道是出书了还是组织游行或支助贫穷女性了，甚至她连带头离婚都做不到。,所以我并不喜欢波伏娃..她内心也是个矛盾纠结的人..我不否认这个环境下每个人多少都有点男权思想,但反婚女权的进步在于会反思自己的做法是否正确,和她直接认定自己的想法是正确的并且宣传男权思想,是两回事.,她不合一是她的事,她宣传进婚姻就得利 ,就能从男人手里得到学区房,这不够恶毒吗?,后一个就是她说她搞女权是为了从老公手中得到房子啊,有什么不好评论的,这句更恶毒啊,哄的年轻女孩子纷纷效仿进婚姻里争取妻权了哈...前一句也就是DISS一下不婚女罢了,我能承受得住.,啊?你是问她们说了什么吗...飞燕说的啊让不婚女割手指证明自己一辈子不会结婚...说她搞女权就是为了女儿有个学区房...不然干嘛要搞.",1
我堂姐说她的姓不好听，老公的姓好听，才不是什么男权，这个理由我也笑死。 我寻思我俩的姓一点也不难听呀，赔钱货骂自己得了还带上我。,1
"这应该不会吧，单身生育的都是比较有钱才能做到的，不觉得她们指望养女防老呀。。反正我关注了几个单身生育的博主都不是这样的人。进婚姻生育的绝对打的是这个算盘，不管有钱没钱。。,对的，她们维护的是将来子女对自己的孝道，她们默认自己以后都是要当男权家的母奴的。",1
"我看那个资本姬更加高高在上呢，整天评判别人，哪哪都不顺眼。还是你们比较高贵，木大妈之流入不了你们法眼，呵呵。,你们这部分人无非就是敏感又自卑，她还说过自己招聘的时候自带学历歧视呢，是不是又要被你们抓着黑了？我虽然是个学渣，我也没觉得被她怎么着了啊，我又不去她公司应聘，天天上赶着对号入座，是不是有猫病。不用和我说了，你被那些人洗脑的太成功了，欲加之罪何患无词。,搞笑，你本来就生在男权社会，不努力能活下去吗？？我也想明天就马上踏入母权社会，不需要努力就有政府来保障我的生育权益和养老呢。木大妈要单身生育本来就需要付出很多，什么叫社达你知道吗？学一个词就出来乱用，她叫穷人去死了吗？,你说的这些不都是在木大妈黑那里看来的吗，我都听腻了，想了解她麻烦自己看她微博，做了什么说了什么，不要被洗脑，搞女权最基本的判断力都没有，很可悲。,第一，骂的是渴婚女同。第二，她是否知道刘玉玲代孕，反正我是致命女人出来了才知道，何况18年她还没彻底反婚。第三，学艺术这一点见仁见智，不否认有这类家长为了女儿嫁得好而学，梦想成为艺术家另说。第四，男人开不开心关我屁事，我搞女权还要看男人吗？最后，你说的这些我都知道，我觉得她没问题。",1
我觉得男人也不蠢了，不够驴的话男人不会心甘情愿花钱的。她当福利姬一个月捞好几万呢。,1
很简单，你觉得别人身上的子宫是可交易的工具的时候，也认同你自己也是工具人了。你不是动物，人都应该有更多的同理心。不然你觉得你付了钱就可以得到别人身体一部分的使用权那和奴隶制社会没两样,1
"我没说只生不养的都是男性哦，一些结了婚，不是买精子生孩子的母亲，不负责的大有人在。而且也不是所有父母结婚自然生育结婚（非买精子/卵子）的孩子生活质量都好,生养孩子从负责任态度来说，我觉得那些想要自己独立生养的女性可比各种丧偶教育，各种管生不管养的好多了。,我赞同尤物的是有能力的单身女性需要买精子自然不会需要别人动员。什么都扣帽子女权有点过了哈。其实我这样不婚不育的，觉得相比较结婚养孩子更难。但是有些女孩子喜欢小孩也想要生养，这是人家的权利。还有之前也有人和我争论的时候说穷有穷养法，富有富养法。",1
"2）呈现方式属于一个社会里主流异性恋框架下“男神”和“女神”的朋友，确实在婚恋“市场”上会处于一个有更多追求者的地位。 但如果这种呈现方式的朋友偏偏又很讨厌目前的那种“雄追雌”的范式话， 那就非常容易感觉到性骚扰，父权/异性恋霸权制度的压迫。扭转个人呈现会让个人更无力，颠覆霸权才行。,继续补充我读过的论文：1）性侵犯和性骚扰（特别在职场范围）是跟一个人的外貌无关的，大家千万不要觉得一个人长相越接近“女神”，越容易收到性骚扰。因为这样长相没有那么“女神”的朋友在分享自己被性骚扰的经历的时候就会出现那种：你长得这么丑，还好意思分享的victim shaming的情况。",1
哈哈哈哈，希望男人早点意识到宽肩窄臀，大胸围的重要性。不要一有事就扣爱钱和花痴的帽子，那是此地无银三百两的自证。,1
想让自己家孩子跟女姓，这是正常家事。让别人家孩子跟母姓，这就是极端，是神经病。,1
"而且女性的生育不论是从个人的生理还是心理上来看，都是弊大于利的。不论是否生育，都会有来自职场与社会因为生育而产生的压力，所以生育权并不是它字面意义的一个真正的权利。仅仅是生育一点男性就很难弥补女性因此受到的不平等了，更不用说其他的方方面面了，所以整整齐齐的对半分还是比较理想化啊,哈哈哈哈哈哈男孩子和女孩子的想法真的很不一样啊，其实只要权利与义务对等就好，毕竟现实生活中一对一的相处才是真的，网络上一下子一起概括很多人还是很困难的啊……",1
做一个假设哈，有个高知女性，可以自担其父母和孩子。大部分家务劳动她可以请人来做。这个时候，如果她找不到比她能力还强的配偶（赚钱能力，生活能力等），那她的婚姻其实是没有意义的，甚至是拖后腿的。在独生子女框架下，这种女性其实还不少。由此带来的社会矛盾，其实不单单是家庭内部能解决的。,1
"此贴封顶哈，30多条评论该说的都说了，不再回复任何人了，谢谢🙏（打游戏🎮真的挺香的）,这可能是本博主为啥讲了一大堆理论还被骂的原因吧。虽然我也看到博主解释了一堆，但是博主开的题太大了，很多问题真的不好解释。,那位博主最大的问题是主要矛盾核心利益没有解释，说再多都是无法判断的。性别矛盾在所有的高知女性群体都真实存在着，所谓的冠姓权只是符号化了矛盾而已。应该批评的是煽动性和避重就轻，而不是矛盾与斗争，因为后者的真实缘由你是看不到的。,当然，当生产方式从体力劳动型逐渐转变为脑力劳动型的时候，当社会男女分工不再那么明确，女性也逐渐承担经济角色时并越来越强大时，也不是不会存在另一种可能，就是男女共同承担家庭义务，甚至社会会分担家庭义务（比如成立托儿所等）。,私以为男权女权运动都是利益分配不公造成的，当矛盾累积到一定程度，肯定会爆发，最后以弱者群体被强者群体镇压结束。在现有的情况下，虽然能力强的女生多，但总体上还是男性强女性弱，所以镇压之下，会再次迫使高知女性群体逐渐消亡并回归家庭。,再多说一条吧，不是什么有意义没意义，也不是什么使错了劲，那位博主最大的问题是主要矛盾核心利益没有解释，说再多都是无法判断的。性别矛盾在所有的高知女性群体都真实存在着，所谓的冠姓权只是符号化了矛盾而已。应该批评的是煽动性和避重就轻，而不是矛盾与斗争，因为后者的真实缘由你是看不到的。,<username>在现有的情况下，虽然能力强的女生多，但总体上还是男性强女性弱，所以镇压之下，会再次迫使高知女性群体逐渐消亡并回归家庭。,私以为男权女权运动都是利益分配不公造成的，当矛盾累积到一定程度，肯定会爆发，最后以弱者群体被强者群体镇压结束。",1
"而且你们为啥会把高知和高修养等同呢，高知富豪等和精致的利己主义并不矛盾啊。,当下的事情不就是最好的例子吗？难道2.5万评论，几百万转发都是机器？你忽略了高知的影响力。,那就看他们啥时候自己解决不了了会给社会造成啥影响吧。目前已经有很多例子了，每个人都是社会人，社会是不可能置身事外的。,你觉得我说的问题是个别情况，可是我周围这种矛盾比比皆是，你可以看看这几年女博士女博后女教授的比例，那叫一个直线上升。你说它值不值得关注呢，就简单地说不相关就把那些群体盖过去了？只是那博主太极端而已。我觉得你既然摆出了这个问题，不如考虑全面点。当然你也有不想考虑的自由。,所以你博里说的一切，其实不针对这两天的事情，也没有立场，只是在给大家抄书，科普一下知识而已。,可这两天的事情不就是照顾不好自己的人生嘛。有矛盾就解决矛盾不就完了。你博客里面不也写了一大堆嘛，按照这说法你操心啥呢？高知不代表她的生活里就不存在矛盾了。",1
"之前已经说了，确实高知配高知，但是有些高知男要女的不光高知还持家，然后自己不愿意照顾家啊。这不就是矛盾了吗？,之所以拎出来讨论，是因为非高知在择偶上大多直接择强，她们的选择范围更宽，然后默认进入男主外女主内传统婚姻模式，矛盾其实不多，相比之下高知就是有点特殊。那些不知道自己几斤几两重的不管男人还是女人都不在讨论范围内。,一个女人进入婚姻的前提肯定是她的物质比原来好了，至少不输给原来，入赘老公帮她照顾家也算不输给原来。如果比原来还差，难道把爱情当面包吃吗？,不管时代怎么变，精神只是物质的附加品这个前提是不会改变的。,这么说吧，原始社会雌性单独养不起孩子或者养的面黄肌瘦的，加上比她强的雄性就可以把孩子养的白白胖胖的了。现代社会高知女性自己就可以把孩子养的不错，加上比她更好的丈夫可以把孩子养的更好，上名校啊出国留学啊。这很矛盾吗？,而且95后00后目前还没有结婚成家，还没到高知的程度，有的时候不是他们已经接受了，而是他们还没遇到这种问题而已，有可能到时候立场就变了。,你说的没错，确实已经有很多家庭做的不错的了。但是发生矛盾做的不好的也很多，学历高但是老顽固的人多得很。所以我说由此带来的社会矛盾是值得思考值得关注的。大家的思想都得慢慢变。我的感觉是，现在95后00后对这个比较接受，90后80后还是不行，他们还是比较排斥高知女性承担的家庭责任比原来少了。,现在的矛盾点在于，高知女性自己本身在职场上就很强了，她要么自己能找到在职场上比她还厉害的配偶，从而接受传统婚姻模式，她的选择空间就变窄了。要么就是她的丈夫虽然不如她，但是能够更多的照顾家庭，起码和她同等地照顾，但是由于传统思想，很多男性并不愿意这么做。,所说的婚姻没有意义可能偏激了，但是如果拿传统婚姻和男女职场同工两个方面同时要求高知女性，不合适的，这也是为啥很多高知女性反对传统婚姻的原因。一般情况下，如果女性赚钱能力很强，如果和男人一样，在家务劳动上应该是和丈夫同等承担，如果比男人还要强，男人就会承担更多家庭责任。,传统婚姻是平衡的，男性在职场上承担较重的责任（男强女弱），女性在家庭中承担较重的责任（男弱女强）。如果一个女的既不挣钱也不照顾家她的家庭是不会成立的，所以男性并没有吃亏。但是对于高知女性来说，如果你同时要求她既在家庭中负担较重的责任，同时又在社会上与男生承担相同的责任，肯定不平衡,原始社会之所以有婚姻，就是因为雌性很难独自抚养后代，换到现在来说，就是生产力低。至于温暖啊爱情啊都是附加意义，不是主要矛盾。你看本博主提了这么多解释了那么多，提感情了吗？要主次分明。",1
哈哈哈 女的也一样啊 我就不想干活想白吃白喝吃喝玩乐啊 马上说女人一定要有钱！一定要独立！要翻身！我也表示hin累,1
"以前看她被人骂还会留言安慰她，不过现在看来事出必有因。说穿了，水原希子也是助长物化女性这种意识形态的最佳功臣之一。,模特儿是物件没错，不把东西穿上身，谁会想买你代言的产品？胡扯什么工作！是有人拿枪抵着你的头逼你脱衣服吗？说那么多废话，还不是希望别人拿钱砸你？连自己的意识自由和身体自主都无法守护、会在专页上张貼女性下体仅着内裤的照片，实在不配站出来捍卫女权，因为本身毫无说服力。",1
在婚姻中的所有女性，都能自主决定是否生育吗？能决定何时生育吗？能随母姓吗？能去自己家里过年吗？能不承担家务全力拼事业吗？能不因为小孩生个病就抹杀她职场上的成绩吗？不能全部做到就是他所说的“无法决定自己命运的人”，所以“和奴隶无异”。,1
可惜婚女一直都搞错了，她们在和其他婚女比地位。,1
这几天新闻女权表们已经集体高潮了！而且嘴巴特脏。在她们眼里只有要啥买啥说啥听啥有钱跪舔她们的才不是渣男，其余全是，孝顺父母即是妈宝男…女人要是自杀了一定是背后有个渣男，男人自杀了，一个字：该,1
就是不知道这位娶老婆生儿子的“女权男”，对婚姻是什么态度呢？他的儿子跟谁姓？谁带孩子时间多？谁做更多家务呢？,1
"韩国女权确实建党了，你不知道吗？,屌子语录：你们都是伪女权。谁是真女权我说了算。,屌子语录：女人生孩子跟男人姓=男女平等。,原来不打女人就等于照顾和关爱了，真珍贵啊,中国家暴率30%，挨打的都是不正常女性？所以不配得到男人的照顾和关爱？,谁生的孩子跟谁姓=男人低人一等？,屌子的关爱照顾=女人卖命生孩子跟我姓，我说话女人不准反驳。,屌子掉皮现场：谁生的孩子跟谁姓=女人至上。,“女人说话，公的闭嘴”是博主分享的韩国女同胞说的。博主和粉丝都很赞同。别一口一个女同胞，你长子宫了吗就来代表女同胞？,我不嫖不赌不杀人不犯罪，已经是绝世好女人了,女人说话，公的闭嘴，听不懂吗？,我的女同胞在点赞我。这里是女权女孩聊天的地方，有屌子说话的份吗？,不是“跟谁姓都行”，是绝对不能跟男的姓，绝对不能让男的传姓。就这么简单，听懂了吗？,大家的钱都是银行里来的，到我手里就是我的钱，姓传到我这里，就是我的姓。,追溯到源头，姓=女生，女人有姓，男人无姓。所有的姓都是女祖宗的姓。文盲还是闭嘴吧。,不好意思，我们不认为“跟谁姓都一样”，也不认同“创个姓都可以”。女人生，随母姓，这就是唯一的公平正义。不让女人传姓的任何巧妙话术，目的都是剥削女性。,男女互爱=女人生孩子跟男人姓？不好意思，这种互爱，我们没兴趣。,男女平等互爱可以啊，男人要以身作则互相监督，从坚决不让孩子冠父姓做起。女人卖命生的孩子必须随母姓，否则就是男性在剥削女性，谈不上平等互爱。",1
我周围的女同胞找我抱怨孩子姓氏的时候，我都说：“你搞搞清楚好吗？那是跟你姓吗？那是跟你爸姓！这哪里是女权？这是弥补你爸没生到儿子的遗憾，你搞清楚逻辑关系，这才是把女人踩下去。”,1
说再说男女平等也没用，钱给谁谁才是心头肉，中国那么多只给儿子买房不给女儿买的，招聘男士就业机会是女士几倍，哪门子平等？不过也挺好，爸妈不疼社会不爱，只能老公负担起买房养家的重任，有钱有房的男生才算人。什么因得什么果，男权社会大家加油(ง •̀_•́)ง,1
现在微博女拳师男拳师谁先开炮的就不得而知了，在这个网络环境下保持理智很困难，很容易带走节奏，作为一名男性，我支持女权运动，支持女人享有同等的权利和地位，但是激进的做法和打太极拳一样让人迷惑。,1
女权追求女性应有的权利，这个社会环境里在工作，受教育机会，言语权力，安全保障，待遇地位，思想行动自由等等多方面男性的优势，不是由每个人自身的什么成就，而单纯由性别带来的。女权本来就不是由男性定义的，女性有生育自由，而男性能规定女性如何生育吗？,1
我真遇到过 我说的也是姓氏 我说这种随便啊 为什么那么纠结然后她就骂我男权  然后我也骂了 你说她田园女权  结果她什么脏话都说了  我一男的都说不出口的脏话  真的惊呆了,1
"真正的素养是 女性尊重男性 也认可自身的价值/ 男性尊重女性的平等地位不歧视，也不把自己作为需要无限讨好女性的形象。,还有某些恶臭的屌丝男士 也别动不动就女👊🏻 信不信我一拳把你打飞,为什么 什么都必须男性做？你们他妈的是断了手还是缺了腿的残疾智障人士 生活不能自理吗",1
"搞极端吸脑残粉变现挣钱呗，手段多着呢，我这几天看了很多那种“女权”博主，发现的奥秘所在,我觉得有些女人真的是在努力去抗争去争取自己的权利，这是很好的一件事对不对？但是有一些真的，拿着女权作幌子，干得都是下三滥的勾当",1
高高在上的恐怕是有资本 要么家庭好 要么长得好 人家优秀看不起比她们弱🐔的男的 有问题嘛？！非得女子下嫁才不算女拳嘛？笑话 更何况中国男女比例本就不平衡 垃圾男的被看不起找不到对象 不正常嘛？,1
时代在进步 对过去那一套都是取其精华 弃其糟粕 您不会还活在旧社会 认为女子地位本就该低下吧？作为女子必须嫁为人妻 作为人妻必须生子 还要学会三从四德？那祝您能找到这样以夫为天的妻子呢 找不到可千万不能结婚,1
"我发现，不管是有钱男人还是穷男人，都离不开女人，不管是因为性需要还是传宗接代的需要，有时候“拥有女人”恰恰是他们奋斗的动力。但是女人则不一样，女人一旦有经济独立的能力，就彻底把男人甩开了！,凭实力说话的地方，女性互帮互助靠实力把男得挤下去，真以为男性会真心帮女人啊",1
给予孕妇堕胎权，不等于不爱孩子，而是对母婴双方权益的平衡。如果一个孩子的出生，只是因为他/她的母亲不得不生，于孩子和母亲又有何益？非要堕胎的情况，父亲几乎都是始作俑者，又谈何父亲对母亲的补偿？假定一个高中女孩意外怀孕，您认为她是否有权不把孩子生下来？,1
婚恋网有人联系我，我第一句问她对直男癌和家庭主妇的看法。可筛选掉99%左女,1
镜子里的有高薪职业的自己一定是很美很自信的 这憨比隔这说啥呢  难道每个全职妈妈都是花不完的钱享不完的福？我看到更多的是做不完的活挨不完的白眼斗不完的小三 。,1
其实当今社会，女性地位已经取得了很大的进步，但是其他领域女性依然不及男性，男女平等还要继续推进。极端女权很好理解的，就是嘴里喊着男女平等，实际上要求女性必须在各个领域都碾压男性，如果不能碾压男性，就搬出所谓“结果平等”这种实际上是歧视男性的概念来要求女性特权，否则就是歧视女性。,1
她从小就偷家里的钱，中学就开始卖淫了，然后一直在卖。现在卖不上价，她就把piao客叫男朋友，把卖叫做薅羊毛。,1
"你让他们自己惩罚自己？他们费尽心机、挖空心思、处心积虑降分录取渗透到各行各业就是为了处罚自己？就是为了保护奴子？,我就喜欢你这种(女婴未死，艰难出生；洗脑女弱，女女相残；免于性侵，勉强长大；入学考试，工作歧视；父母房车，继承无望；便宜贱卖，卖身他人；免费代孕，下外姓崽；持家赚钱，高级保姆；屌暴隐忍，自欺欺人；嫁鸡随鸡，嫁雕随雕；恪守奴职，爱主护主)“蒸女权”！,香甜可口的屌奴看看我吧：我出车(给你看)，送你房(口头)(关你屁事)(你装修你还贷)，有大款(等你还)，我们一起建设美好家庭吧(你上门你养家，你冒险你下崽；好女奴听屌话，不称心诛九族；吸你血铸我路，传我姓侍我亲)！屌治(致)百病哦，还不跪恩！不听话的奴都是极端分子,虽然我没钱没车没房，但是我有屌啊，就可以屌炸天！我给你贤良淑慧的牌坊，给你某氏夫人的圣母称号，给你身中屌毒妇科病的荣耀，给你为我赴命下崽的机会，给你为我洗袜子的自由，给你伺候我祖宗的醛利，给你担惊受怕的家暴生活，给你负债倒贴的恩宠，给你患得患失的出轨人生，还不跪恩？",1
为什么总有一种“为别人生孩子”的想法。孩子难道不是自己的吗？婆婆带娃老公亲职投资这些跟他姓又如何，我都觉得是男人在帮忙养自己的孩子了。,1
问题是…你描述的这种把钱花光光让男人使劲花钱，是极端女权吗？,1
"目前社会最赚钱的职业招聘也都限男优男。军警男人多，不是因为女人不肯干，而是不让女人干。,医院招聘优先男性,建议你看一下各医院的招聘公告，去找医学生了解一下录取情况。医院招聘也是优先男性，但警察消防军人招聘可是限男，哪怕招女性分数线也比男性高不少呢。",1
对，这种女人必须依靠男人的思想本来就是男权产物。拿所谓女拳语录和“男人压力大女人要房要车要彩礼”来反女权的人眼界太小了。女权要的是身为人和男人一样平等的出生权、受教育权、同工同酬、财产继承、共同育儿等等权利，不是让女人什么都没有被迫当上门媳妇拘泥于婚姻里和男人、婆婆斗智斗勇,1
"但你也要当心自己在坚持正确道路上走向了绥靖政策和误解。你看下自己原来的发言和场景，我觉得你这种发言很可能被温和男权吸纳，希望保持警惕。,欢迎你思辨，但我觉得在女权运动初级阶段，要求所有人的言行要符合你的要求，这是不现实的。,那你就错了，很多时候我们就是在和男权做斗争，只不过大部分是男人而已。没有人会去撕三观正的男性。,那斗谁？在大多数男性还觉得生孩子必须生男孩的现在，在继承权默认都归男性的现在，在大部分男性觉得自己现在所得理所当然女人就是无理取闹的时候，在追不到女孩就想强奸打杀的现在，在女性被拐卖而买家是男性的现在——不斗男权斗谁？,这个可以有，所以男性应该给权给钱给资源啊，那不就是我说的嘛。教育权，工作权，财产权，继承权，一项一项给我们吐出来。,我觉得你可以批判一下男性中的败类，毕竟女性对男性印象不好，就是因为有些男性败类在败坏男性名声。,是男权在无视女性遭受的苦难，所以才引来反抗。你有这时间搞诛心论，为什么不先批判一下出轨的男性，家暴的男性？别看没看几本书就天天阴谋论。,笑死了，为什么要人为设置优势，为了资源的分配好吗？本质上就是钱，权，资源，不给女性这几样东西的所谓抹平男权优势，都是空中楼阁。基础没打好，光想造101大楼，还没睡醒吗？,理解力真是……我换个方式讲，女性创造了140男性也创造了140，现在总产值280，但男性要求分得196，只给女性84懂吗？,你自己再理理你自己的逻辑，我今天懒得高兴把别人的逻辑给理顺",1
"知乎上的反女权好像排犹一样，不婚主义被看做剥夺""家庭的财产""，不同的是德国没了犹太人还可以引进土耳其人，国男沦丧到今天的地位有点可怕了，种族主义啥的都来了，一点也不意外，女权不是第一个也不是最后一个加速器,哪有什么女权男权，都是消费降级后的收割罢了",1
我可能就是看到那个才反婚的，我之前一直觉得结不结婚是个人选择。看明白之后，理解了婚姻是男权社会的根基，然后没几天就炸了,1
"你说再这么发展下去，会不会没有女人愿意给我们生孩子了？炎黄子孙要绝后了，谁来管管这些极端女权啊，太会洗脑了，气…冷…抖…,确实，非常极端，世界第一极端，真是可恨啊",1
那些所谓的女权主义者讨厌“剩女”被视作“失败”，因为她们大多是剩女吧，但是，她们把“家庭主妇”视作“失败”，也太绝对了，她们是被压迫着转而去用一种标准压迫女性，这是假女权。选择成为什么样的人，选择让自己幸福快乐的生活方式，不管是你想当职场女性，还是家庭主妇，遵从自己内心，就好。,1
不过像他这样的也只会回家骂老婆“怎么教养孩子的”吧。子不教，家庭主妇妈妈之过。反正不是他们这样干大事的尊贵男人的错,1
2，①忍，和你妈过上一样的生活，结婚后还要被吸血。②狠，父母离婚，带妈妈去其他城市，或父母不离婚，断绝父女关系，自己去其他城市。③上面两个办法你都不选我只能脾气暴躁让你滚了,1
是的，女性想要的是平等的人权，而不是被按上赞美的帽子，还是让女性做些带孩子，鼓励丈夫的工作！,1
别人都躲得远远的沙东男人，你这头驴还当宝贝捧着，祝你这个沙东驴早日嫁给沙东男人生仨儿子，阳刚之气爆棚咯[加油][加油][加油][加油],1
图一说得我理解，图二我笑了，按他的定义，求右女者应该常得左女，喜欢家庭内斗、奴役男性为自己服务的女性一定会努力进入婚姻才对，你猜怎么着，她们在婚前会努力表现得传统淑女、贤惠知足滴。渴婚男女天造地设，结果一有矛盾就骂不婚不育的女权？,1
"还有，你还得漂亮身材好，不然以后出轨了还赖你黄脸婆,不要房不要车不要转账不要红包不买护肤品不买化妆品不买衣服不买包不要彩礼就嫁你给你生儿子生女儿伺候照顾你一大家子人出门工作旷旷的挣钱工资还上交！对他们想要的都是这样的，这样的才叫好女人。",1
"但是现在结婚的大多数女性都生儿子去了 怪女权,最大受益者还是上层男性",1
反婚女权希望全人类反婚，他们是想结婚而不得，拉拢不过来啊,1
"有句话说得好，饭还没吃饱呢就嫌弃塞牙了，女权都还没被大环境包容呢就嫌弃太极端了，今天有些所谓的平权人士抹杀了他们自己鉴定的极端女权，明天温和女权就会变成新的极端女权，弱势群体一定要明确强调目前的状况，那就是女性是被压迫的，现在就是在争取女性的权利，就是女权无误,现在的问题就在于，什么程度叫做平权，什么程度叫做女权，什么程度又叫做极端女权？那么多屌男空口鉴权，温和的做法也会被打为极端，所以一定要强调是女权，不是平权，因为在目前大环境下女权毫无疑问处于弱势地位，弱势群体的利益应该被清晰地指明，因为谁也不知道模糊女权概念之后会遭到什么样的打压",1
这点我同意，前提是不要要女性生孩子，男性也做一半家务，完美,1
郭嘉男女都吃，高层男吃底层男，所有层次的男都想吃女，只是看自己能不能吃白富美女，实在不行吃普女也行，就像财宝宝男博主说的“村花先用起来，然后再找小白美”。然后女性在家里或社会受迫害又转身吃其他女或更弱小的，比如虐待儿童，把气发泄在孩子身上等（无论是不是亲生的崽）,1
女拳可不在意真正需要保护的女孩子的生死,1
任何一个男人在没有面对过终极的权力、金钱、美色的诱惑时，都不敢断言自己那时的内心和行为。,1
"哈哈，哪来的男生和这些人恋爱。这种女的但凡被人热烈喜欢过，被人真心相待过就不会这样了,对，她们嘴里只要结婚就该死。明着好像是保护女性，暗地里就是仇女。",1
"Gay和女人一样都喜欢男人,怎么不理解?,在中国,男人强奸男人是合法的。,我想问一下,这位妈妈是在孩子几岁时教育平等观念?教孩子要从小就教,不是等成年后才教。,如果同性恋养大的孩子是恐同,我觉得也能杀了,清理门户。就当没养过。,爸爸没有办法对女人共情,除非爸爸是同性恋,才会能理解女人。",1
"那要以后才知道，大钱没有给你都给儿子，哪来的脸要你养老,这是中国父母对女儿好的小手段，小恩小惠不断，让你感恩他们，给他们养老",1
从历史上看，女性婚后随夫姓的传统来源于信仰，同时得到法律的规范。结婚后女性改随夫姓是美国人的传统，女性婚后坚持用自己的姓面临的社会压力较大。。。附属品就是附属品，这绝不是大男子主义,1
"正常啊，又不是规定什么是男的做什么是女的做。反正我现在在家洗衣拖地洗碗等等都是我在做,你点这个话题进去看看，震惊😨 了。大型打拳现场，反正我身边的妹子都挺正常的。还整天骂国男，哈哈哈hahaha真的笑死我了。国男那么垃圾不嫁不就行了。真的打拳的角度千奇百怪,结了婚的女性，然后孩子不跟自己姓吧，前段时间papi酱不就被喷了吗，说收入那么高，十月怀胎面容憔悴，孩子还是姓胡,整天说冠姓权多重要多重要，法律都规定可以跟男方姓也可以跟女方姓，你丈夫要是不同意离婚不就完事了。像你这种想法的妹子会被扣上婚驴的帽子的",1
